sampled,solar_kw
2021-07-03 09:56:34.012000,13.056
2021-07-03 09:57:33.943000,13.157
2021-07-03 09:58:03.956000,13.056
2021-07-03 09:58:33.972000,13.056
2021-07-03 09:59:33.964000,13.056
2021-07-03 10:00:03.996000,13.056
2021-07-03 10:01:03.928000,13.056
2021-07-03 10:01:33.980000,13.056
2021-07-03 10:02:04.036000,13.056
2021-07-03 10:02:34.062000,13.056
2021-07-03 10:03:33.950000,13.056
2021-07-03 10:04:03.965000,13.056
2021-07-03 10:04:34.002000,13.056
2021-07-03 10:05:33.969000,13.056
2021-07-03 10:06:03.990000,13.056
2021-07-03 10:06:34.032000,13.056
2021-07-03 10:07:04.063000,13.056
2021-07-03 10:08:03.984000,13.056
2021-07-03 10:08:34.006000,13.056
2021-07-03 10:09:33.949000,13.056
2021-07-03 10:10:03.980000,13.056
2021-07-03 10:10:34.041000,13.056
2021-07-03 10:11:33.984000,13.056
2021-07-03 10:12:04.005000,13.056
2021-07-03 10:12:34.048000,13.312
2021-07-03 10:13:33.955000,13.312
2021-07-03 10:14:04.011000,13.312
2021-07-03 10:14:34.067000,13.312
2021-07-03 10:15:03.938000,13.568
2021-07-03 10:15:33.960000,13.568
2021-07-03 10:16:04.006000,10.24
2021-07-03 10:16:34.064000,13.312
2021-07-03 10:17:33.958000,13.379
2021-07-03 10:18:04.003000,13.312
2021-07-03 10:18:34.015000,13.312
2021-07-03 10:19:33.977000,13.568
2021-07-03 10:20:04.013000,13.568
2021-07-03 10:20:34.025000,13.312
2021-07-03 10:21:04.061000,13.312
2021-07-03 10:21:33.942000,13.568
2021-07-03 10:22:03.963000,1.536
2021-07-03 10:22:33.979000,1.792
2021-07-03 10:23:04.015000,11.008
2021-07-03 10:23:33.926000,13.824
2021-07-03 10:24:03.953000,14.08
2021-07-03 10:24:33.984000,13.824
2021-07-03 10:25:04.040000,13.568
2021-07-03 10:25:34.067000,13.568
2021-07-03 10:26:34.014000,13.312
2021-07-03 10:27:04.050000,13.312
2021-07-03 10:28:03.972000,13.312
2021-07-03 10:28:34.019000,13.312
2021-07-03 10:29:04.035000,13.312
2021-07-03 10:29:34.071000,13.312
2021-07-03 10:30:33.968000,13.312
2021-07-03 10:31:03.979000,13.568
2021-07-03 10:31:34.021000,13.568
2021-07-03 10:32:04.062000,13.568
2021-07-03 10:33:04.004000,3.584
2021-07-03 10:33:34.035000,10.752
2021-07-03 10:34:04.067000,13.568
2021-07-03 10:35:03.984000,13.312
2021-07-03 10:35:34.005000,13.568
2021-07-03 10:36:04.091000,13.568
2021-07-03 10:37:03.984000,13.312
2021-07-03 10:37:34.010000,13.568
2021-07-03 10:38:04.035000,13.312
2021-07-03 10:38:34.072000,13.312
2021-07-03 10:39:34.011000,13.312
2021-07-03 10:40:04.047000,13.312
2021-07-03 10:40:34.073000,13.312
2021-07-03 10:41:34.060000,13.312
2021-07-03 10:42:34.018000,13.312
2021-07-03 10:43:04.024000,13.312
2021-07-03 10:43:34.079000,13.312
2021-07-03 10:44:34.016000,13.312
2021-07-03 10:45:04.037000,13.568
2021-07-03 10:45:33.948000,13.312
2021-07-03 10:46:04.010000,13.312
2021-07-03 10:46:34.036000,13.568
2021-07-03 10:47:04.067000,13.568
2021-07-03 10:47:33.938000,13.312
2021-07-03 10:48:03.984000,8.704
2021-07-03 10:48:34.025000,13.312
2021-07-03 10:49:04.077000,13.312
2021-07-03 10:50:03.995000,13.312
2021-07-03 10:50:34.036000,13.312
2021-07-03 10:51:04.072000,13.312
2021-07-03 10:51:33.963000,13.375
2021-07-03 10:52:03.988000,13.312
2021-07-03 10:52:33.994000,13.312
2021-07-03 10:53:04.036000,13.056
2021-07-03 10:53:34.062000,13.312
2021-07-03 10:54:33.995000,13.568
2021-07-03 10:55:04.032000,13.568
2021-07-03 10:55:34.063000,13.824
2021-07-03 10:56:03.944000,13.568
2021-07-03 10:56:33.995000,13.568
2021-07-03 10:57:04.031000,13.568
2021-07-03 10:58:04.004000,13.568
2021-07-03 10:58:34.045000,13.568
2021-07-03 10:59:04.091000,13.824
2021-07-03 10:59:34.092000,7.424
2021-07-03 11:00:03.957000,14.06
2021-07-03 11:00:34.000000,8.96
2021-07-03 11:01:04.056000,12.544
2021-07-03 11:01:34.072000,13.987
2021-07-03 11:02:03.948000,13.568
2021-07-03 11:02:33.979000,13.568
2021-07-03 11:03:04.017000,13.568
2021-07-03 11:03:34.048000,9.216
2021-07-03 11:04:03.969000,13.568
2021-07-03 11:04:33.975000,2.304
2021-07-03 11:05:04.032000,2.048
2021-07-03 11:05:34.068000,2.048
2021-07-03 11:06:03.964000,14.336
2021-07-03 11:06:34.010000,12.8
2021-07-03 11:07:04.067000,2.56
2021-07-03 11:07:33.958000,11.52
2021-07-03 11:08:03.999000,14.08
2021-07-03 11:08:34.042000,2.304
2021-07-03 11:09:04.074000,14.336
2021-07-03 11:09:33.975000,14.08
2021-07-03 11:10:03.985000,3.584
2021-07-03 11:10:34.027000,2.048
2021-07-03 11:11:04.059000,14.08
2021-07-03 11:11:33.955000,13.824
2021-07-03 11:12:03.986000,14.08
2021-07-03 11:12:34.003000,14.592
2021-07-03 11:13:04.039000,3.328
2021-07-03 11:13:33.960000,14.336
2021-07-03 11:14:04.017000,14.08
2021-07-03 11:14:34.043000,14.08
2021-07-03 11:15:04.049000,14.08
2021-07-03 11:15:34.105000,14.336
2021-07-03 11:16:03.996000,12.032
2021-07-03 11:16:34.053000,14.08
2021-07-03 11:17:04.084000,14.08
2021-07-03 11:17:34.100000,13.824
2021-07-03 11:18:04.106000,13.824
2021-07-03 11:19:04.069000,14.08
2021-07-03 11:19:34.105000,2.048
2021-07-03 11:20:03.986000,8.704
2021-07-03 11:20:34.022000,14.336
2021-07-03 11:21:04.063000,14.336
2021-07-03 11:21:34.075000,14.592
2021-07-03 11:22:04.101000,3.328
2021-07-03 11:22:34.009000,14.337
2021-07-03 11:23:04.033000,14.08
2021-07-03 11:23:34.045000,14.08
2021-07-03 11:24:04.066000,13.824
2021-07-03 11:24:33.977000,14.08
2021-07-03 11:25:04.018000,4.352
2021-07-03 11:25:34.070000,2.048
2021-07-03 11:26:04.106000,2.304
2021-07-03 11:26:34.107000,2.816
2021-07-03 11:27:34.019000,14.848
2021-07-03 11:28:04.066000,14.592
2021-07-03 11:28:34.102000,14.08
2021-07-03 11:29:03.978000,14.336
2021-07-03 11:29:34.009000,13.824
2021-07-03 11:30:04.040000,4.096
2021-07-03 11:30:34.107000,14.592
2021-07-03 11:31:04.028000,14.336
2021-07-03 11:31:34.069000,14.592
2021-07-03 11:32:04.090000,14.848
2021-07-03 11:32:33.971000,11.52
2021-07-03 11:33:04.037000,2.816
2021-07-03 11:33:34.059000,2.304
2021-07-03 11:34:04.096000,2.304
2021-07-03 11:34:34.026000,3.209
2021-07-03 11:35:04.047000,2.048
2021-07-03 11:35:34.103000,1.792
2021-07-03 11:36:34.021000,1.536
2021-07-03 11:37:04.077000,1.536
2021-07-03 11:37:34.108000,1.536
2021-07-03 11:38:34.020000,1.28
2021-07-03 11:39:04.046000,1.792
2021-07-03 11:39:34.082000,1.792
2021-07-03 11:40:03.983000,2.048
2021-07-03 11:40:34.007000,2.304
2021-07-03 11:41:04.063000,3.328
2021-07-03 11:41:34.094000,14.848
2021-07-03 11:42:04.100000,15.36
2021-07-03 11:42:33.991000,4.352
2021-07-03 11:43:04.007000,15.872
2021-07-03 11:43:34.023000,15.104
2021-07-03 11:44:04.060000,8.448
2021-07-03 11:44:34.091000,4.864
2021-07-03 11:45:03.987000,3.328
2021-07-03 11:45:34.028000,3.072
2021-07-03 11:46:04.054000,15.104
2021-07-03 11:46:34.075000,3.328
2021-07-03 11:47:04.117000,2.816
2021-07-03 11:48:04.054000,2.816
2021-07-03 11:48:34.075000,2.816
2021-07-03 11:49:04.107000,3.072
2021-07-03 11:49:34.023000,14.848
2021-07-03 11:50:04.029000,14.848
2021-07-03 11:50:34.065000,3.328
2021-07-03 11:51:04.116000,4.096
2021-07-03 11:51:34.012000,14.848
2021-07-03 11:52:04.027000,14.848
2021-07-03 11:52:34.038000,15.104
2021-07-03 11:53:04.095000,3.072
2021-07-03 11:53:33.986000,2.816
2021-07-03 11:54:04.012000,2.816
2021-07-03 11:54:34.043000,3.328
2021-07-03 11:55:04.069000,3.84
2021-07-03 11:55:34.096000,3.584
2021-07-03 11:56:34.028000,3.84
2021-07-03 11:57:04.069000,15.872
2021-07-03 11:57:33.992000,3.84
2021-07-03 11:58:04.003000,3.584
2021-07-03 11:58:34.034000,4.352
2021-07-03 11:59:04.040000,15.36
2021-07-03 11:59:34.087000,15.104
2021-07-03 12:00:04.113000,15.104
2021-07-03 12:00:34.029000,9.216
2021-07-03 12:01:04.055000,4.096
2021-07-03 12:01:34.096000,5.12
2021-07-03 12:02:04.118000,4.352
2021-07-03 12:02:33.979000,4.864
2021-07-03 12:03:04.020000,5.12
2021-07-03 12:03:34.051000,3.328
2021-07-03 12:04:04.067000,3.072
2021-07-03 12:04:34.103000,3.17
2021-07-03 12:05:04.120000,2.816
2021-07-03 12:06:04.052000,2.816
2021-07-03 12:06:34.073000,2.816
2021-07-03 12:07:04.115000,2.816
2021-07-03 12:07:34.007000,2.853
2021-07-03 12:08:04.042000,3.072
2021-07-03 12:08:34.103000,4.864
2021-07-03 12:09:04.014000,3.584
2021-07-03 12:09:34.058000,3.328
2021-07-03 12:10:04.100000,3.072
2021-07-03 12:10:34.031000,2.816
2021-07-03 12:11:04.067000,2.816
2021-07-03 12:12:04.034000,3.072
2021-07-03 12:12:34.081000,3.072
2021-07-03 12:13:04.098000,3.072
2021-07-03 12:13:33.993000,3.328
2021-07-03 12:14:04.030000,3.84
2021-07-03 12:14:34.058000,6.266
2021-07-03 12:15:04.087000,13.568
2021-07-03 12:15:33.988000,9.728
2021-07-03 12:16:04.039000,15.36
2021-07-03 12:16:34.076000,15.36
2021-07-03 12:17:04.107000,14.848
2021-07-03 12:18:03.999000,12.544
2021-07-03 12:18:34.005000,12.544
2021-07-03 12:19:04.072000,14.592
2021-07-03 12:19:34.103000,13.568
2021-07-03 12:20:04.019000,4.096
2021-07-03 12:20:34.055000,3.84
2021-07-03 12:21:04.106000,3.84
2021-07-03 12:21:33.998000,8.192
2021-07-03 12:22:04.023000,8.448
2021-07-03 12:22:34.070000,4.096
2021-07-03 12:23:04.106000,3.84
2021-07-03 12:23:34.017000,3.584
2021-07-03 12:24:04.063000,3.584
2021-07-03 12:24:34.079000,3.584
2021-07-03 12:25:03.990000,3.328
2021-07-03 12:25:34.037000,3.328
2021-07-03 12:26:04.068000,3.584
2021-07-03 12:26:34.104000,5.632
2021-07-03 12:27:04.005000,6.4
2021-07-03 12:27:34.056000,9.984
2021-07-03 12:28:04.083000,12.032
2021-07-03 12:28:34.109000,4.096
2021-07-03 12:29:04.015000,3.84
2021-07-03 12:29:34.056000,4.096
2021-07-03 12:30:04.068000,3.84
2021-07-03 12:30:34.094000,3.84
2021-07-03 12:31:04.125000,3.584
2021-07-03 12:32:04.029000,4.588
2021-07-03 12:32:34.044000,3.072
2021-07-03 12:33:04.076000,3.072
2021-07-03 12:33:34.112000,2.816
2021-07-03 12:34:04.133000,3.072
2021-07-03 12:34:34.024000,2.816
2021-07-03 12:35:04.075000,2.56
2021-07-03 12:35:34.082000,2.816
2021-07-03 12:36:04.088000,6.4
2021-07-03 12:36:34.139000,13.824
2021-07-03 12:37:04.025000,4.608
2021-07-03 12:37:34.059000,13.438
2021-07-03 12:38:04.008000,13.312
2021-07-03 12:38:34.039000,13.312
2021-07-03 12:39:04.065000,13.056
2021-07-03 12:39:34.105000,13.056
2021-07-03 12:40:04.146000,13.056
2021-07-03 12:41:04.099000,11.008
2021-07-03 12:41:34.135000,3.072
2021-07-03 12:42:04.016000,2.816
2021-07-03 12:42:34.089000,4.608
2021-07-03 12:43:04.150000,9.728
2021-07-03 12:43:34.021000,13.312
2021-07-03 12:44:04.054000,12.8
2021-07-03 12:44:34.097000,12.8
2021-07-03 12:45:04.118000,12.8
2021-07-03 12:45:34.135000,8.448
2021-07-03 12:46:04.041000,12.544
2021-07-03 12:46:34.077000,12.544
2021-07-03 12:47:04.108000,12.544
2021-07-03 12:47:34.145000,12.544
2021-07-03 12:48:04.056000,11.776
2021-07-03 12:48:34.097000,2.816
2021-07-03 12:49:04.128000,12.8
2021-07-03 12:49:34.034000,12.544
2021-07-03 12:50:04.060000,12.288
2021-07-03 12:50:34.107000,12.288
2021-07-03 12:51:04.113000,12.288
2021-07-03 12:51:34.135000,12.288
2021-07-03 12:52:34.046000,12.288
2021-07-03 12:53:04.078000,12.288
2021-07-03 12:53:34.104000,12.288
2021-07-03 12:54:04.135000,12.032
2021-07-03 12:55:04.047000,12.032
2021-07-03 12:55:34.084000,12.032
2021-07-03 12:56:04.125000,12.032
2021-07-03 12:56:34.151000,12.032
2021-07-03 12:57:34.049000,12.178
2021-07-03 12:58:04.056000,12.139
2021-07-03 12:58:34.091000,12.032
2021-07-03 12:59:04.092000,11.776
2021-07-03 12:59:34.108000,11.776
2021-07-03 13:00:04.139000,11.776
2021-07-03 13:00:34.156000,11.52
2021-07-03 13:01:04.172000,11.52
2021-07-03 13:02:04.150000,11.52
2021-07-03 13:03:04.102000,11.52
2021-07-03 13:03:34.108000,11.52
2021-07-03 13:04:04.150000,11.52
2021-07-03 13:04:34.171000,8.192
2021-07-03 13:05:04.047000,9.728
2021-07-03 13:05:34.058000,11.776
2021-07-03 13:06:04.059000,11.776
2021-07-03 13:06:34.102000,11.776
2021-07-03 13:07:04.151000,11.52
2021-07-03 13:08:04.060000,11.52
2021-07-03 13:08:34.081000,11.52
2021-07-03 13:09:04.132000,11.52
2021-07-03 13:09:34.169000,11.52
2021-07-03 13:10:34.089000,11.52
2021-07-03 13:11:04.126000,11.52
2021-07-03 13:11:34.167000,11.52
2021-07-03 13:12:34.074000,11.264
2021-07-03 13:13:04.115000,11.264
2021-07-03 13:14:04.113000,11.264
2021-07-03 13:14:34.134000,11.264
2021-07-03 13:15:34.046000,11.264
2021-07-03 13:16:04.122000,11.264
2021-07-03 13:16:34.139000,11.264
2021-07-03 13:17:04.180000,11.264
2021-07-03 13:18:04.087000,11.264
2021-07-03 13:18:34.113000,11.264
2021-07-03 13:19:04.140000,11.264
2021-07-03 13:19:34.186000,11.264
2021-07-03 13:20:34.089000,11.264
2021-07-03 13:21:04.145000,11.008
2021-07-03 13:21:34.176000,11.008
2021-07-03 13:22:34.104000,11.008
2021-07-03 13:23:04.141000,11.008
2021-07-03 13:23:34.157000,11.008
2021-07-03 13:24:04.178000,11.008
2021-07-03 13:25:04.070000,11.008
2021-07-03 13:25:34.121000,11.008
2021-07-03 13:26:04.168000,11.264
2021-07-03 13:26:34.059000,6.912
2021-07-03 13:27:04.091000,10.142
2021-07-03 13:27:34.101000,11.264
2021-07-03 13:28:04.127000,11.264
2021-07-03 13:28:34.179000,11.264
2021-07-03 13:29:34.101000,11.264
2021-07-03 13:30:04.167000,11.264
2021-07-03 13:31:04.120000,11.264
2021-07-03 13:31:34.131000,11.264
2021-07-03 13:32:04.167000,11.008
2021-07-03 13:32:34.188000,11.008
2021-07-03 13:33:34.096000,10.752
2021-07-03 13:34:04.137000,10.752
2021-07-03 13:34:34.183000,10.752
2021-07-03 13:35:34.090000,10.752
2021-07-03 13:36:04.116000,8.448
2021-07-03 13:36:34.133000,9.728
2021-07-03 13:37:04.184000,6.656
2021-07-03 13:37:34.045000,9.216
2021-07-03 13:38:04.096000,8.96
2021-07-03 13:38:34.127000,11.008
2021-07-03 13:39:04.149000,4.608
2021-07-03 13:39:34.165000,6.144
2021-07-03 13:40:04.186000,4.352
2021-07-03 13:40:34.068000,8.192
2021-07-03 13:41:04.085000,8.947
2021-07-03 13:41:34.128000,6.144
2021-07-03 13:42:04.167000,11.52
2021-07-03 13:42:34.190000,9.216
2021-07-03 13:43:04.078000,10.487
2021-07-03 13:43:34.093000,11.008
2021-07-03 13:44:04.104000,8.448
2021-07-03 13:44:34.145000,9.216
2021-07-03 13:45:04.166000,7.168
2021-07-03 13:45:34.053000,6.912
2021-07-03 13:46:04.064000,5.632
2021-07-03 13:46:34.070000,8.704
2021-07-03 13:47:04.102000,9.216
2021-07-03 13:47:34.163000,3.584
2021-07-03 13:48:04.069000,12.032
2021-07-03 13:48:34.131000,11.264
2021-07-03 13:49:04.172000,7.424
2021-07-03 13:49:34.068000,9.728
2021-07-03 13:50:04.089000,4.096
2021-07-03 13:50:34.117000,11.008
2021-07-03 13:51:04.157000,6.912
2021-07-03 13:51:34.198000,11.776
2021-07-03 13:52:04.093000,9.728
2021-07-03 13:52:34.179000,10.496
2021-07-03 13:53:04.195000,11.52
2021-07-03 13:53:34.061000,8.96
2021-07-03 13:54:04.128000,11.776
2021-07-03 13:54:34.154000,9.984
2021-07-03 13:55:04.185000,7.68
2021-07-03 13:55:34.081000,10.752
2021-07-03 13:56:04.097000,11.264
2021-07-03 13:56:34.134000,12.288
2021-07-03 13:57:04.176000,7.936
2021-07-03 13:57:34.187000,10.24
2021-07-03 13:58:04.073000,11.008
2021-07-03 13:58:34.094000,9.216
2021-07-03 13:59:04.125000,11.776
2021-07-03 13:59:34.141000,11.264
2021-07-03 14:00:04.193000,11.52
2021-07-03 14:00:34.094000,11.776
2021-07-03 14:01:04.100000,12.032
2021-07-03 14:01:34.116000,11.264
2021-07-03 14:02:04.162000,9.984
2021-07-03 14:02:34.199000,11.52
2021-07-03 14:03:04.215000,7.936
2021-07-03 14:03:34.101000,8.96
2021-07-03 14:04:04.137000,11.52
2021-07-03 14:04:34.158000,5.376
2021-07-03 14:05:04.225000,12.032
2021-07-03 14:05:34.106000,11.52
2021-07-03 14:06:04.182000,4.608
2021-07-03 14:06:34.213000,10.496
2021-07-03 14:07:04.094000,6.656
2021-07-03 14:07:34.110000,9.216
2021-07-03 14:08:04.122000,4.864
2021-07-03 14:08:34.158000,11.776
2021-07-03 14:09:04.174000,10.24
2021-07-03 14:09:34.220000,9.216
2021-07-03 14:10:04.108000,5.27
2021-07-03 14:10:34.118000,9.984
2021-07-03 14:11:04.178000,5.632
2021-07-03 14:11:34.220000,7.168
2021-07-03 14:12:04.131000,5.888
2021-07-03 14:12:34.162000,10.752
2021-07-03 14:13:04.088000,4.608
2021-07-03 14:13:34.140000,4.352
2021-07-03 14:14:04.171000,8.448
2021-07-03 14:14:34.212000,6.912
2021-07-03 14:15:04.223000,4.864
2021-07-03 14:15:34.235000,11.776
2021-07-03 14:16:04.126000,10.496
2021-07-03 14:16:34.167000,10.752
2021-07-03 14:17:04.203000,6.656
2021-07-03 14:17:34.109000,9.472
2021-07-03 14:18:04.140000,6.144
2021-07-03 14:18:34.197000,5.376
2021-07-03 14:19:04.208000,8.704
2021-07-03 14:19:34.099000,11.008
2021-07-03 14:20:04.105000,9.984
2021-07-03 14:20:34.126000,11.008
2021-07-03 14:21:04.143000,8.704
2021-07-03 14:21:34.179000,5.632
2021-07-03 14:22:04.185000,5.376
2021-07-03 14:22:34.211000,4.864
2021-07-03 14:23:34.153000,6.4
2021-07-03 14:24:04.154000,6.144
2021-07-03 14:24:34.186000,5.12
2021-07-03 14:25:04.202000,6.912
2021-07-03 14:25:34.234000,6.144
2021-07-03 14:26:04.119000,9.472
2021-07-03 14:26:34.166000,4.608
2021-07-03 14:27:04.212000,6.144
2021-07-03 14:27:34.103000,6.912
2021-07-03 14:28:04.134000,5.632
2021-07-03 14:28:34.166000,5.376
2021-07-03 14:29:04.182000,6.912
2021-07-03 14:29:34.238000,5.376
2021-07-03 14:30:34.170000,7.68
2021-07-03 14:31:04.217000,5.376
2021-07-03 14:31:34.228000,5.376
2021-07-03 14:32:04.239000,5.888
2021-07-03 14:32:34.125000,6.912
2021-07-03 14:33:04.131000,8.448
2021-07-03 14:33:34.168000,9.472
2021-07-03 14:34:04.194000,11.52
2021-07-03 14:34:34.225000,8.96
2021-07-03 14:35:04.106000,6.656
2021-07-03 14:35:34.152000,6.4
2021-07-03 14:36:04.173000,8.192
2021-07-03 14:36:34.225000,8.96
2021-07-03 14:37:04.226000,7.68
2021-07-03 14:37:34.222000,10.496
2021-07-03 14:38:04.240000,6.912
2021-07-03 14:38:34.131000,9.216
2021-07-03 14:39:04.147000,9.728
2021-07-03 14:39:34.178000,5.632
2021-07-03 14:40:04.230000,6.656
2021-07-03 14:40:34.096000,7.424
2021-07-03 14:41:04.137000,5.632
2021-07-03 14:41:34.178000,6.656
2021-07-03 14:42:04.209000,5.888
2021-07-03 14:42:34.105000,6.144
2021-07-03 14:43:04.131000,8.704
2021-07-03 14:43:34.172000,5.632
2021-07-03 14:44:04.218000,8.448
2021-07-03 14:44:34.114000,6.4
2021-07-03 14:45:04.131000,7.68
2021-07-03 14:45:34.157000,8.96
2021-07-03 14:46:04.188000,9.728
2021-07-03 14:46:34.199000,10.24
2021-07-03 14:47:04.210000,6.4
2021-07-03 14:47:34.107000,5.632
2021-07-03 14:48:04.118000,8.96
2021-07-03 14:48:34.129000,5.632
2021-07-03 14:49:04.165000,8.192
2021-07-03 14:49:34.182000,5.12
2021-07-03 14:50:04.218000,5.376
2021-07-03 14:50:34.104000,6.144
2021-07-03 14:51:04.145000,5.12
2021-07-03 14:51:34.161000,5.376
2021-07-03 14:52:04.195000,4.352
2021-07-03 14:52:34.228000,4.352
2021-07-03 14:53:34.130000,4.608
2021-07-03 14:54:04.186000,5.12
2021-07-03 14:54:34.233000,6.656
2021-07-03 14:55:04.114000,4.096
2021-07-03 14:55:34.140000,3.584
2021-07-03 14:56:04.176000,3.584
2021-07-03 14:56:34.192000,3.584
2021-07-03 14:57:04.204000,3.584
2021-07-03 14:57:34.225000,3.584
2021-07-03 14:58:04.246000,3.84
2021-07-03 14:58:34.247000,3.072
2021-07-03 14:59:34.165000,3.072
2021-07-03 15:00:04.201000,3.072
2021-07-03 15:00:34.239000,3.072
2021-07-03 15:01:04.135000,4.352
2021-07-03 15:01:34.146000,2.816
2021-07-03 15:02:04.202000,2.816
2021-07-03 15:02:34.243000,2.56
2021-07-03 15:03:04.151000,2.744
2021-07-03 15:03:34.147000,2.767
2021-07-03 15:04:04.192000,3.072
2021-07-03 15:04:34.213000,3.072
2021-07-03 15:05:04.210000,2.56
2021-07-03 15:05:34.235000,4.352
2021-07-03 15:06:04.257000,3.84
2021-07-03 15:07:04.189000,3.072
2021-07-03 15:07:34.225000,5.632
2021-07-03 15:08:04.141000,6.912
2021-07-03 15:08:34.178000,7.936
2021-07-03 15:09:04.254000,8.192
2021-07-03 15:09:34.260000,8.704
2021-07-03 15:10:04.266000,8.704
2021-07-03 15:10:34.167000,9.216
2021-07-03 15:11:04.194000,9.216
2021-07-03 15:12:04.167000,8.704
2021-07-03 15:12:34.215000,8.915
2021-07-03 15:13:04.274000,8.704
2021-07-03 15:14:04.246000,9.216
2021-07-03 15:14:34.268000,8.448
2021-07-03 15:15:04.169000,7.68
2021-07-03 15:15:34.210000,8.704
2021-07-03 15:16:04.242000,8.96
2021-07-03 15:16:34.132000,8.704
2021-07-03 15:17:04.162000,6.565
2021-07-03 15:17:34.190000,8.704
2021-07-03 15:18:04.216000,7.936
2021-07-03 15:18:34.252000,7.68
2021-07-03 15:19:04.133000,7.936
2021-07-03 15:19:34.144000,8.192
2021-07-03 15:20:04.191000,8.448
2021-07-03 15:20:34.192000,8.704
2021-07-03 15:21:04.218000,8.704
2021-07-03 15:21:34.240000,8.704
2021-07-03 15:22:04.259000,8.704
2021-07-03 15:22:34.150000,8.96
2021-07-03 15:23:04.202000,8.96
2021-07-03 15:23:34.238000,8.704
2021-07-03 15:24:04.254000,8.96
2021-07-03 15:24:34.140000,6.912
2021-07-03 15:25:04.192000,7.168
2021-07-03 15:25:34.224000,6.656
2021-07-03 15:26:04.255000,5.376
2021-07-03 15:26:34.141000,7.424
2021-07-03 15:27:04.167000,5.12
2021-07-03 15:27:34.213000,5.888
2021-07-03 15:28:04.230000,6.656
2021-07-03 15:28:34.261000,5.632
2021-07-03 15:29:04.267000,5.12
2021-07-03 15:29:34.248000,3.584
2021-07-03 15:30:04.269000,4.352
2021-07-03 15:31:04.207000,5.632
2021-07-03 15:31:34.243000,8.192
2021-07-03 15:32:04.279000,8.704
2021-07-03 15:32:34.164000,5.072
2021-07-03 15:33:04.187000,7.68
2021-07-03 15:33:34.228000,7.424
2021-07-03 15:34:04.264000,5.376
2021-07-03 15:34:34.300000,5.12
2021-07-03 15:35:04.166000,3.84
2021-07-03 15:35:34.173000,5.888
2021-07-03 15:36:04.194000,7.037
2021-07-03 15:36:34.220000,6.656
2021-07-03 15:37:04.226000,4.608
2021-07-03 15:37:34.263000,7.424
2021-07-03 15:38:04.294000,7.936
2021-07-03 15:39:04.211000,7.68
2021-07-03 15:39:34.252000,7.68
2021-07-03 15:40:04.284000,7.68
2021-07-03 15:40:34.305000,7.68
2021-07-03 15:41:04.188000,7.119
2021-07-03 15:41:34.237000,5.632
2021-07-03 15:42:04.299000,7.424
2021-07-03 15:42:34.180000,7.68
2021-07-03 15:43:04.206000,7.68
2021-07-03 15:43:34.253000,7.68
2021-07-03 15:44:34.293000,7.68
2021-07-03 15:45:04.164000,6.912
2021-07-03 15:45:34.200000,4.864
2021-07-03 15:46:04.217000,3.84
2021-07-03 15:46:34.273000,5.632
2021-07-03 15:47:04.164000,4.608
2021-07-03 15:47:34.190000,6.4
2021-07-03 15:48:04.236000,7.68
2021-07-03 15:48:34.298000,6.912
2021-07-03 15:49:04.189000,6.144
2021-07-03 15:49:34.195000,7.68
2021-07-03 15:50:04.241000,7.936
2021-07-03 15:50:34.273000,7.936
2021-07-03 15:51:04.306000,8.058
2021-07-03 15:51:34.165000,7.936
2021-07-03 15:52:04.211000,7.936
2021-07-03 15:52:34.222000,7.936
2021-07-03 15:53:04.258000,7.936
2021-07-03 15:53:34.285000,7.68
2021-07-03 15:54:04.316000,7.68
2021-07-03 15:55:04.199000,7.787
2021-07-03 15:55:34.235000,7.68
2021-07-03 15:56:04.276000,7.424
2021-07-03 15:56:34.167000,7.168
2021-07-03 15:57:04.179000,2.816
2021-07-03 15:57:34.235000,3.84
2021-07-03 15:58:04.286000,1.536
2021-07-03 15:58:34.298000,1.536
2021-07-03 15:59:34.200000,1.536
2021-07-03 16:00:04.226000,1.536
2021-07-03 16:00:34.253000,1.536
2021-07-03 16:01:04.284000,1.792
2021-07-03 16:01:34.330000,2.56
2021-07-03 16:02:04.218000,7.307
2021-07-03 16:02:34.263000,6.144
2021-07-03 16:03:04.309000,2.048
2021-07-03 16:03:34.330000,1.792
2021-07-03 16:04:04.196000,1.536
2021-07-03 16:04:34.242000,1.536
2021-07-03 16:05:04.309000,1.536
2021-07-03 16:05:34.310000,1.536
2021-07-03 16:06:04.211000,1.792
2021-07-03 16:06:34.252000,2.56
2021-07-03 16:07:04.263000,3.84
2021-07-03 16:07:34.300000,5.888
2021-07-03 16:08:04.201000,7.168
2021-07-03 16:08:34.257000,7.168
2021-07-03 16:09:04.294000,7.168
2021-07-03 16:09:34.330000,7.168
2021-07-03 16:10:34.247000,6.912
2021-07-03 16:11:04.250000,6.912
2021-07-03 16:11:34.278000,6.912
2021-07-03 16:12:04.300000,6.914
2021-07-03 16:12:34.201000,6.656
2021-07-03 16:13:04.233000,6.656
2021-07-03 16:13:34.286000,6.656
2021-07-03 16:14:04.325000,6.656
2021-07-03 16:15:04.288000,6.656
2021-07-03 16:15:34.325000,6.656
2021-07-03 16:16:34.240000,6.656
2021-07-03 16:17:04.282000,6.656
2021-07-03 16:17:34.323000,6.656
2021-07-03 16:18:34.235000,6.656
2021-07-03 16:19:04.281000,6.656
2021-07-03 16:19:34.318000,6.656
2021-07-03 16:20:04.344000,6.656
